day,hour,value
2022-09-11,8,2.4538178
2022-09-11,9,2.1769044
2022-09-11,9,2.1769044
2022-09-11,10,2.015409
2022-09-11,10,2.015409
2022-09-11,11,2.0249078
2022-09-11,11,2.0249078
2022-09-11,12,2.047123
2022-09-11,12,2.047123
2022-09-11,13,2.0950885
2022-09-11,13,2.0950885
2022-09-11,14,2.1664832
2022-09-11,14,2.1664832
2022-09-11,15,2.2771776
2022-09-11,15,2.2771776
2022-09-11,16,2.3904567
2022-09-11,16,2.3904567
2022-09-11,17,2.4595265
2022-09-11,17,2.4595265
2022-09-11,18,2.4712272
2022-09-11,18,2.4712272
2022-09-11,19,2.4316123
2022-09-11,19,2.4316123
2022-09-11,20,2.3555286
2022-09-11,20,2.3555286
2022-09-11,21,2.2797866
2022-09-11,21,2.2797866
2022-09-11,22,2.2510178
2022-09-11,22,2.2510178
2022-09-11,23,2.4611988
2022-09-11,23,2.4611988
2022-09-12,0,2.5807395
2022-09-12,0,2.5807395
2022-09-12,1,2.6454678
2022-09-12,1,2.6454678
2022-09-12,2,2.7259393
2022-09-12,2,2.7259393
2022-09-12,3,2.8138776
2022-09-12,3,2.8138776
2022-09-12,4,2.868736
2022-09-12,4,2.868736
2022-09-12,5,2.8942246
2022-09-12,5,2.8942246
2022-09-12,6,2.8615756
2022-09-12,6,2.8615756
2022-09-12,7,2.7536051
2022-09-12,7,2.7536051
2022-09-12,8,2.54289
2022-09-12,8,2.54289
2022-09-12,9,2.1872518
2022-09-12,9,2.1872518
2022-09-12,10,1.9843316
2022-09-12,10,1.9843316
2022-09-12,11,1.901079
2022-09-12,11,1.901079
2022-09-12,12,1.832016
2022-09-12,12,1.832016
2022-09-12,13,1.8229407
2022-09-12,13,1.8229407
2022-09-12,14,1.8880885
2022-09-12,14,1.8880885
2022-09-12,15,2.0030785
2022-09-12,15,2.0030785
2022-09-12,16,2.137779
2022-09-12,16,2.137779
2022-09-12,17,2.271835
2022-09-12,17,2.271835
2022-09-12,18,2.37865
2022-09-12,18,2.37865
2022-09-12,19,2.4308953
2022-09-12,19,2.4308953
2022-09-12,20,2.4421544
2022-09-12,20,2.4421544
2022-09-12,21,2.4016035
2022-09-12,21,2.4016035
2022-09-12,22,2.389696
2022-09-12,22,2.389696
2022-09-12,23,2.6261733
2022-09-12,23,2.6261733
2022-09-13,0,2.7944767
2022-09-13,0,2.7944767
2022-09-13,1,2.8829064
2022-09-13,1,2.8829064
2022-09-13,2,2.947296
2022-09-13,2,2.947296
2022-09-13,3,3.0511749
2022-09-13,3,3.0511749
2022-09-13,4,3.161979
2022-09-13,4,3.161979
2022-09-13,5,3.229174
2022-09-13,5,3.229174
2022-09-13,6,3.2145493
2022-09-13,6,3.2145493
2022-09-13,7,3.0993352
2022-09-13,7,3.0993352
2022-09-13,8,2.8615508
2022-09-13,8,2.8615508
2022-09-13,9,2.4119654
2022-09-13,9,2.4119654
2022-09-13,10,2.1314564
2022-09-13,10,2.1314564
2022-09-13,11,2.011813
2022-09-13,11,2.011813
2022-09-13,12,1.921582
2022-09-13,12,1.921582
2022-09-13,13,1.8788399
2022-09-13,13,1.8788399
2022-09-13,14,1.8669368
2022-09-13,14,1.8669368
2022-09-13,15,1.8918024
2022-09-13,15,1.8918024
2022-09-13,16,1.9492648
2022-09-13,16,1.9492648
2022-09-13,17,2.0124798
2022-09-13,17,2.0124798
2022-09-13,18,2.0690992
2022-09-13,18,2.0690992
2022-09-13,19,2.0933862
2022-09-13,19,2.0933862
2022-09-13,20,2.0951846
2022-09-13,20,2.0951846
2022-09-13,21,2.0971692
2022-09-13,21,2.0971692
2022-09-13,22,2.1792846
2022-09-13,22,2.1792846
2022-09-13,23,2.4986145
2022-09-13,23,2.4986145
2022-09-14,0,2.8008597
2022-09-14,0,2.8008597
2022-09-14,1,3.0914273
2022-09-14,1,3.0914273
2022-09-14,2,3.3815246
2022-09-14,2,3.3815246
2022-09-14,3,3.6699972
2022-09-14,3,3.6699972
2022-09-14,4,3.9027631
2022-09-14,4,3.9027631
2022-09-14,5,4.0548162
2022-09-14,5,4.0548162
2022-09-14,6,4.0879436
2022-09-14,6,4.0879436
2022-09-14,7,3.9784648
2022-09-14,7,3.9784648
2022-09-14,8,3.6995153
2022-09-14,8,3.6995153
2022-09-14,9,3.1839664
2022-09-14,9,3.1839664
