day,hour,value
2022-09-11,16,299.3904
2022-09-11,17,299.23822
2022-09-11,17,299.23822
2022-09-11,18,299.11618
2022-09-11,18,299.11618
2022-09-11,19,299.03622
2022-09-11,19,299.03622
2022-09-11,20,298.9927
2022-09-11,20,298.9927
2022-09-11,21,298.9677
2022-09-11,21,298.9677
2022-09-11,22,298.93518
2022-09-11,22,298.93518
2022-09-11,23,299.06876
2022-09-11,23,299.06876
2022-09-12,0,299.54657
2022-09-12,0,299.54657
2022-09-12,1,300.03723
2022-09-12,1,300.03723
2022-09-12,2,300.46774
2022-09-12,2,300.46774
2022-09-12,3,300.8335
2022-09-12,3,300.8335
2022-09-12,4,301.11154
2022-09-12,4,301.11154
2022-09-12,5,301.29245
2022-09-12,5,301.29245
2022-09-12,6,301.353
2022-09-12,6,301.353
2022-09-12,7,301.28195
2022-09-12,7,301.28195
2022-09-12,8,301.1013
2022-09-12,8,301.1013
2022-09-12,9,300.81995
2022-09-12,9,300.81995
2022-09-12,10,300.5444
2022-09-12,10,300.5444
2022-09-12,11,300.3412
2022-09-12,11,300.3412
2022-09-12,12,300.18945
2022-09-12,12,300.18945
2022-09-12,13,300.0696
2022-09-12,13,300.0696
2022-09-12,14,299.94458
2022-09-12,14,299.94458
2022-09-12,15,299.80258
2022-09-12,15,299.80258
2022-09-12,16,299.5859
2022-09-12,16,299.5859
2022-09-12,17,299.39413
2022-09-12,17,299.39413
2022-09-12,18,299.2356
2022-09-12,18,299.2356
2022-09-12,19,299.11896
2022-09-12,19,299.11896
2022-09-12,20,299.0432
2022-09-12,20,299.0432
2022-09-12,21,298.99582
2022-09-12,21,298.99582
2022-09-12,22,298.97375
2022-09-12,22,298.97375
2022-09-12,23,299.0827
2022-09-12,23,299.0827
2022-09-13,0,299.60956
2022-09-13,0,299.60956
2022-09-13,1,300.1771
2022-09-13,1,300.1771
2022-09-13,2,300.63168
2022-09-13,2,300.63168
2022-09-13,3,301.02615
2022-09-13,3,301.02615
2022-09-13,4,301.32025
2022-09-13,4,301.32025
2022-09-13,5,301.49353
2022-09-13,5,301.49353
2022-09-13,6,301.52142
2022-09-13,6,301.52142
2022-09-13,7,301.41617
2022-09-13,7,301.41617
2022-09-13,8,301.19128
2022-09-13,8,301.19128
2022-09-13,9,300.84732
2022-09-13,9,300.84732
2022-09-13,10,300.44928
2022-09-13,10,300.44928
2022-09-13,11,300.16855
2022-09-13,11,300.16855
2022-09-13,12,299.9649
2022-09-13,12,299.9649
2022-09-13,13,299.817
2022-09-13,13,299.817
2022-09-13,14,299.6918
2022-09-13,14,299.6918
2022-09-13,15,299.54614
2022-09-13,15,299.54614
2022-09-13,16,299.38107
2022-09-13,16,299.38107
2022-09-13,17,299.22186
2022-09-13,17,299.22186
2022-09-13,18,299.07202
2022-09-13,18,299.07202
2022-09-13,19,298.96045
2022-09-13,19,298.96045
2022-09-13,20,298.88736
2022-09-13,20,298.88736
2022-09-13,21,298.8396
2022-09-13,21,298.8396
2022-09-13,22,298.82565
2022-09-13,22,298.82565
2022-09-13,23,298.9357
2022-09-13,23,298.9357
2022-09-14,0,299.45587
2022-09-14,0,299.45587
2022-09-14,1,300.0448
2022-09-14,1,300.0448
2022-09-14,2,300.51547
2022-09-14,2,300.51547
2022-09-14,3,300.90643
2022-09-14,3,300.90643
2022-09-14,4,301.2272
2022-09-14,4,301.2272
2022-09-14,5,301.41486
2022-09-14,5,301.41486
2022-09-14,6,301.46838
2022-09-14,6,301.46838
2022-09-14,7,301.38327
2022-09-14,7,301.38327
2022-09-14,8,301.1631
2022-09-14,8,301.1631
2022-09-14,9,300.8137
2022-09-14,9,300.8137
2022-09-14,10,300.40176
2022-09-14,10,300.40176
2022-09-14,11,300.11966
2022-09-14,11,300.11966
2022-09-14,12,299.91547
2022-09-14,12,299.91547
2022-09-14,13,299.7704
2022-09-14,13,299.7704
2022-09-14,14,299.6357
